client_hash_id,content_hash_id,final_refresh_score,reason_code,action,confidence,model_probability,imp_90d,pos_90d,content_age_days,trend_ratio_90d
client_23a62021009f63c4,content_9463347a66c39b11,51.23643479198796,MODEL_DECLINE_RISK,refresh_now,high,0.7306095830391154,3186.0,22.361105902875615,216,1.3222106360792492
client_23a62021009f63c4,content_812f882c84c042e4,51.22519614730655,MODEL_DECLINE_RISK,refresh_now,high,0.7302333511168208,3699.0,12.934838144264038,217,0.8887153455681375
client_23a62021009f63c4,content_536c3b6022444727,51.184436661146805,MODEL_DECLINE_RISK,refresh_now,medium,0.731206238016383,257.0,15.797314817535407,153,1.5694444444444444
client_23a62021009f63c4,content_46e795243a2e13a4,51.09618129907635,MODEL_DECLINE_RISK,refresh_now,high,0.7277995797182576,5104.0,5.443630705062931,216,1.2201892744479494
client_23a62021009f63c4,content_20277123e627bde1,50.91666608598901,MODEL_DECLINE_RISK,refresh_now,high,0.7273809440855573,6371.0,18.272801035310223,78,2.9253962118283727
client_23a62021009f63c4,content_ed057c8d600a1426,50.85424663711129,MODEL_DECLINE_RISK,refresh_now,high,0.7245107008317039,4706.0,32.443152505554615,217,1.7393722685736988
client_23a62021009f63c4,content_764efe9ece180389,50.71501482019312,MODEL_DECLINE_RISK,refresh_now,high,0.7245002117170446,5458.0,14.908944137638416,153,1.7154526889040163
client_23a62021009f63c4,content_0420f6f36747f693,50.689100693776204,MODEL_DECLINE_RISK,refresh_now,high,0.7241300099110886,3754.0,18.04227502792072,146,3.74885145482389
client_23a62021009f63c4,content_ce4a540d23f4c4ad,50.606037865725916,MODEL_DECLINE_RISK,refresh_now,high,0.7208732078126461,4924.0,23.842370914148464,229,1.6299299668263914
client_23a62021009f63c4,content_a10f20ee093d9c08,50.58111324655179,MODEL_DECLINE_RISK,refresh_now,high,0.7208740856787315,4075.0,8.676871041811818,242,1.2955923978972907
client_23a62021009f63c4,content_2e160e257d19d919,50.48596943163689,MODEL_DECLINE_RISK,refresh_now,high,0.7212281347376699,17813.0,48.955645858041215,153,11.253720238095237
client_23a62021009f63c4,content_5fa41e8ea3931005,50.39533775270305,MODEL_DECLINE_RISK,refresh_now,high,0.7187456857624024,2825.0,18.862389995004598,217,1.7122207621550591
client_23a62021009f63c4,content_d56b20517989731c,50.38546869618536,MODEL_DECLINE_RISK,refresh_now,high,0.7197924099455053,3261.0,11.542422421590011,141,2.0941619585687383
client_23a62021009f63c4,content_38807928b9b9b0b1,50.28373182298513,MODEL_DECLINE_RISK,refresh_now,high,0.7183390260426449,726.0,19.168556284866405,141,0.6209386281588448
client_23a62021009f63c4,content_161a3c585dd99a9b,50.234228470257555,MODEL_DECLINE_RISK,refresh_now,high,0.7176318352893937,1314.0,25.525571875181228,146,1.4670184696569921
client_23a62021009f63c4,content_d09e71d183a89aa8,50.20595569452328,MODEL_DECLINE_RISK,refresh_now,high,0.7172279384931898,1626.0,15.960859771943955,159,1.0853889943074004
client_23a62021009f63c4,content_f9925b0eaa920a96,50.153209189272864,MODEL_DECLINE_RISK,refresh_now,high,0.7164744169896123,4433.0,11.421253008255558,141,0.2428535289653428
client_23a62021009f63c4,content_ca1b3516efbed177,50.14384973691318,MODEL_DECLINE_RISK,refresh_now,high,0.7163407105273313,4042.0,19.594439566654835,141,1.4124102997045167
client_23a62021009f63c4,content_31b137bfcaf00a31,50.123645779338666,MODEL_DECLINE_RISK,refresh_now,high,0.716052082561981,14946.0,35.355682732555266,159,5.531368102796674
client_23a62021009f63c4,content_5301df7510d61df6,50.07268116756249,MODEL_DECLINE_RISK,refresh_now,high,0.7153240166794642,2213.0,48.44788523087785,146,2.352015732546706
client_23a62021009f63c4,content_8279bbb6bbd1b91e,50.071051695020174,MODEL_DECLINE_RISK,refresh_now,high,0.7153007385002883,3063.0,16.033372802644468,153,1.3920265780730896
client_65de48885f4ef01b,content_9ff3c61abaea8ee2,50.047343120679955,MODEL_DECLINE_RISK,refresh_now,high,0.7113581308956879,4286.0,10.003859212453378,375,0.7178186429930248
client_c182d11e4862a37d,content_5f2fdf6ea2683367,49.953958470559314,MODEL_DECLINE_RISK,refresh_now,high,0.7090604421873877,5432.0,11.213955238365442,208,0.49403122130394855
client_23a62021009f63c4,content_3252c99e9fabb419,49.91600119731416,MODEL_DECLINE_RISK,refresh_now,high,0.7082928457142597,11400.0,15.839584983649335,216,1.039189549453479
client_23a62021009f63c4,content_2e21f94646b03f2a,49.8025502305572,MODEL_DECLINE_RISK,refresh_now,high,0.708171365891452,7834.0,21.174333133130226,242,1.1056491575817642
client_23a62021009f63c4,content_afdd67ec0086b3d2,49.72606370091688,MODEL_DECLINE_RISK,refresh_now,high,0.710372338584527,3358.0,12.46044039714958,83,7.5397727272727275
client_23a62021009f63c4,content_5a0bf2f2f8c9d329,49.70239288244733,MODEL_DECLINE_RISK,refresh_now,high,0.7100341840349619,1152.0,5.590659874881367,166,1.3008595988538683
client_23a62021009f63c4,content_995893be0b1f6d82,49.66111878845818,MODEL_DECLINE_RISK,refresh_now,high,0.7094445541208312,4244.0,31.925136073204385,153,1.3682539682539683
client_23a62021009f63c4,content_0f52394fbba2feb0,49.56746784324104,MODEL_DECLINE_RISK,refresh_now,high,0.708106683474872,1305.0,15.137277900501255,166,4.350364963503649
client_23a62021009f63c4,content_adaa4779262d136c,49.52316199143616,MODEL_DECLINE_RISK,refresh_now,high,0.7074737427348023,11302.0,18.328696929968114,69,10.59275766016713
client_23a62021009f63c4,content_64092de12d91b94b,49.51669003710976,MODEL_DECLINE_RISK,refresh_now,medium,0.7073812862444252,404.0,11.988264372700648,166,0.8857142857142857
client_23a62021009f63c4,content_de798f0833d16117,49.48260938717589,MODEL_DECLINE_RISK,refresh_now,high,0.7068944198167985,4130.0,42.50552595050551,146,5.195121951219512
client_23a62021009f63c4,content_759746163e4e52a6,49.29409969921525,MODEL_DECLINE_RISK,refresh_now,high,0.7042014242745036,5766.0,22.785279412324623,159,1.331984975440624
client_23a62021009f63c4,content_110fe40bcadc4e2d,49.2749146074919,MODEL_DECLINE_RISK,refresh_now,high,0.7039273515355987,7936.0,15.029242856427823,146,1.1987101975010077
client_9958f0a7ae1df715,content_f403f903e2d86a15,49.1784124682008,MODEL_DECLINE_RISK,refresh_now,medium,0.7025487495457258,399.0,32.59080040227762,368,0.66
client_23a62021009f63c4,content_ed3753db29d01095,49.13747630881745,MODEL_DECLINE_RISK,refresh_now,high,0.7019639472688207,738.0,22.067418139090673,153,3.788235294117647
client_65de48885f4ef01b,content_bd07be40ea0d5f54,49.13157990275804,MODEL_DECLINE_RISK,refresh_now,high,0.7012814430441868,1423.0,11.688295878551596,260,0.857429718875502
client_23a62021009f63c4,content_3f2f4a2e602b6152,48.98945455649783,MODEL_DECLINE_RISK,refresh_now,high,0.699849350807112,3346.0,23.100235731603384,153,2.045949214026602
client_c182d11e4862a37d,content_b172248b58192ef3,48.874054555079724,MODEL_DECLINE_RISK,refresh_now,high,0.697595782648836,1439.0,6.1993272478714525,216,8.241992882562277
client_23a62021009f63c4,content_737d2176517d7977,48.668920441287526,MODEL_DECLINE_RISK,refresh_now,high,0.6947107015942986,1331.0,27.164380863010944,217,1.0845886442641948
client_23a62021009f63c4,content_d903bd9d8c1551c5,48.66359731336608,MODEL_DECLINE_RISK,refresh_now,medium,0.6951942473338013,382.0,32.45411154652226,159,1.2372881355932204
client_23a62021009f63c4,content_06843dde8c358925,48.64270454807919,MODEL_DECLINE_RISK,refresh_now,high,0.6948957792582742,5210.0,25.991940828228106,166,3.3766769865841075
client_2094c6eb080311d5,content_7966651dfb81152d,48.62305715919646,MODEL_DECLINE_RISK,refresh_now,high,0.6946151022742353,2074.0,7.567229042820266,56,2.3029045643153525
client_23a62021009f63c4,content_bb0dd0ef36adcf8b,48.615003689408695,MODEL_DECLINE_RISK,refresh_now,high,0.6945000527058385,3955.0,30.59249801297528,141,2.310626702997275
client_23a62021009f63c4,content_99fa046acf5abe93,48.57064307156394,MODEL_DECLINE_RISK,refresh_now,high,0.6938663295937706,1011.0,29.019725170703325,159,2.0931174089068825
client_23a62021009f63c4,content_5eed1c45c9118015,48.556437668346106,MODEL_DECLINE_RISK,refresh_now,medium,0.6936633952620873,433.0,6.140367281120705,153,1.0928571428571427
client_23a62021009f63c4,content_d5a36eebfb297cc7,48.530874684844584,MODEL_DECLINE_RISK,refresh_now,medium,0.6932982097834941,181.0,16.758989645831754,153,0.7014925373134329
client_23a62021009f63c4,content_021e50fa7cba6deb,48.50451566114389,MODEL_DECLINE_RISK,refresh_now,high,0.6851580183641648,18466.0,26.92889739876675,217,2.1454708721517566
client_23a62021009f63c4,content_1360125c0790434a,48.46027873844411,MODEL_DECLINE_RISK,refresh_now,high,0.6922896962634874,9796.0,22.601135768244248,159,3.214799041788661
client_23a62021009f63c4,content_055933e719f8cbe0,48.377742120742624,MODEL_DECLINE_RISK,refresh_now,high,0.6892106850258083,4519.0,1.8999697710506782,217,1.9657744624835454
client_e547b89c05043229,content_74f2dd7798794c60,48.375818804207334,MODEL_DECLINE_RISK,refresh_now,high,0.6901800452101866,1074.0,14.088731326852114,434,0.7363057324840764
client_23a62021009f63c4,content_e7e67a2f11d15bd2,48.369058948821625,MODEL_DECLINE_RISK,refresh_now,high,0.6909865564117376,3691.0,28.808505609669407,153,2.4930006086427268
client_23a62021009f63c4,content_eade998a128313ec,48.36281291755143,MODEL_DECLINE_RISK,refresh_now,high,0.6908973273935919,10063.0,40.59407479762044,153,0.21847442680776014
client_23a62021009f63c4,content_0e61dd8e6519c2b1,48.35465555443555,MODEL_DECLINE_RISK,refresh_now,high,0.6907807936347936,2860.0,19.453771092505235,159,0.8614307153576788
client_23a62021009f63c4,content_db11729bc28521d2,48.28847063882621,MODEL_DECLINE_RISK,refresh_now,medium,0.6898352948403744,436.0,10.50755612851201,229,0.4222222222222222
client_23a62021009f63c4,content_4dc13c9ec1bb7f3b,48.282208930665284,MODEL_DECLINE_RISK,refresh_now,high,0.6893998291551293,823.0,10.094349059297949,242,0.882661996497373
client_23a62021009f63c4,content_4e1268de29d64894,48.279726373769435,MODEL_DECLINE_RISK,refresh_now,high,0.6897103767681348,13035.0,21.10396257546434,141,3.025057825751735
client_23a62021009f63c4,content_de5d5a89f0f74185,48.275768068219286,MODEL_DECLINE_RISK,refresh_now,high,0.6855912282927764,9663.0,27.40597197511657,230,3.775851763299462
client_23a62021009f63c4,content_445b56689ab2d29b,48.269156377269276,MODEL_DECLINE_RISK,refresh_now,high,0.6895593768181326,11775.0,33.63661893122073,146,1.803294573643411
client_23a62021009f63c4,content_bd25f7871af9fb73,48.253175688857475,MODEL_DECLINE_RISK,refresh_now,high,0.6893310812693926,2838.0,40.69747073581344,159,2.5553772070626004
client_23a62021009f63c4,content_c02702089c7493bf,48.22655682076146,MODEL_DECLINE_RISK,refresh_now,high,0.6860464911769698,3454.0,10.327351747767468,230,0.6296155310239817
client_23a62021009f63c4,content_3bde25352497dddf,48.21805331438373,MODEL_DECLINE_RISK,refresh_now,high,0.6888293330626247,1040.0,10.562479202457753,159,3.7938718662952646
client_23a62021009f63c4,content_a967df837ea47f1d,48.18324309463735,MODEL_DECLINE_RISK,refresh_now,high,0.6883320442091051,12810.0,24.4439049298587,83,6.315481986368062
client_ff644d8251367cbb,content_7d583bde5fd44161,48.17159333145408,MODEL_DECLINE_RISK,refresh_now,medium,0.6881656190207727,356.0,9.62579272426,432,2.022598870056497
client_e547b89c05043229,content_de4824f735312981,48.17098851086005,MODEL_DECLINE_RISK,refresh_now,high,0.6870638644496028,2600.0,10.492252161542096,257,1.1496062992125984
client_fef1a8f436438636,content_b9f093d8ced0d1b4,48.11785141169326,MODEL_DECLINE_RISK,refresh_now,high,0.6873978773099038,1398.0,23.328799859216677,19,
client_23a62021009f63c4,content_9c1fe3314cc1ab65,48.10097727526097,MODEL_DECLINE_RISK,refresh_now,high,0.6871568182180139,21606.0,33.122749024820656,141,3.330208461823116
client_23a62021009f63c4,content_baefaf6bc8b01897,48.09298860306126,MODEL_DECLINE_RISK,refresh_now,high,0.6870426943294466,2926.0,19.125176730468684,146,1.8373770491803278
client_e547b89c05043229,content_e96d3dd712f81011,48.092009755658104,MODEL_DECLINE_RISK,refresh_now,high,0.685461773521937,3727.0,27.752935671240007,256,1.7084577114427861
client_fef1a8f436438636,content_f684eceaa7639b63,48.089338636927096,MODEL_DECLINE_RISK,refresh_now,high,0.6862447116763539,1774.0,16.615890209377437,240,1.1204925241864556
client_23a62021009f63c4,content_cbc4ff6292b02161,48.0801202470228,MODEL_DECLINE_RISK,refresh_now,high,0.6849353999728564,4575.0,27.25012842309703,217,1.2423812898653437
client_23a62021009f63c4,content_b689b94d7c2735e9,48.065098809621865,MODEL_DECLINE_RISK,refresh_now,high,0.6866442687088838,3617.0,8.284375957914374,83,1.6832993890020367
client_23a62021009f63c4,content_9b9df415d1ff567c,47.96722032389303,MODEL_DECLINE_RISK,refresh_now,high,0.6852460046270433,833.0,26.236109491624582,153,1.3588709677419355
client_e547b89c05043229,content_be806a92755fd7a8,47.924779045193745,MODEL_DECLINE_RISK,refresh_now,high,0.684639700645625,6072.0,27.51223425836125,158,1.1608537220197814
client_23a62021009f63c4,content_fd2e17d7cd92bb77,47.906458068492746,MODEL_DECLINE_RISK,refresh_now,high,0.6815346140012147,6763.0,7.260720287187343,217,1.6059717408691017
client_23a62021009f63c4,content_f9dae42ca8df46c1,47.900035648502204,MODEL_DECLINE_RISK,refresh_now,high,0.6842862235500315,4573.0,10.354930954838412,153,2.500984251968504
client_23a62021009f63c4,content_de125a742dc94a72,47.8945080089788,MODEL_DECLINE_RISK,refresh_now,high,0.6842072572711257,6050.0,21.690898015282514,166,1.931124106562703
client_23a62021009f63c4,content_f5ed243791f424c4,47.86022430363203,MODEL_DECLINE_RISK,refresh_now,high,0.6837174900518862,2313.0,26.159537108976156,54,4.226110363391656
client_3197e6291363b4db,content_b1ef023a81ee539e,47.793930765505955,MODEL_DECLINE_RISK,refresh_now,high,0.6827704395072279,1085.0,15.083956830671118,168,2.3227091633466137
client_e547b89c05043229,content_88116f36720a94c4,47.717465738740465,MODEL_DECLINE_RISK,refresh_now,high,0.6816780819820067,2023.0,8.003252934552503,160,1.5182608695652173
client_23a62021009f63c4,content_fd629cef2977d079,47.710804034681956,MODEL_DECLINE_RISK,refresh_now,high,0.6815829147811708,2307.0,11.062057070344824,141,1.6794258373205742
client_9958f0a7ae1df715,content_dade093b61df1b5c,47.68758146036966,MODEL_DECLINE_RISK,refresh_now,high,0.6809072531508893,818.0,53.9630910823718,368,3.311688311688312
client_23a62021009f63c4,content_daca0f2c95544099,47.67878424129706,MODEL_DECLINE_RISK,refresh_now,high,0.677869269901722,7745.0,11.276453736848232,217,1.0112752721617417
client_2094c6eb080311d5,content_dbe5c9e840865d3d,47.67800123834167,MODEL_DECLINE_RISK,refresh_now,medium,0.6811143034048811,388.0,20.428234987234987,112,0.9393939393939394
client_23a62021009f63c4,content_816e9e9f1cc3b4df,47.57308033166242,MODEL_DECLINE_RISK,refresh_now,high,0.6796154333094632,5199.0,23.791303038777723,159,2.2148358329955413
client_23a62021009f63c4,content_9917bd464ae8602c,47.54725931398457,MODEL_DECLINE_RISK,refresh_now,medium,0.6792465616283511,469.0,6.2056599006116135,159,2.150442477876106
client_23a62021009f63c4,content_2c1cae58decfa650,47.53354867354601,MODEL_DECLINE_RISK,refresh_now,high,0.6790506953363715,1731.0,8.646441991360872,153,0.6983632112236945
client_23a62021009f63c4,content_868af26128036b41,47.40804957996677,MODEL_DECLINE_RISK,refresh_now,high,0.6772578511423825,8776.0,12.81663477976208,83,3.6950032446463337
client_23a62021009f63c4,content_5faf3071badf7acc,47.3840493477681,MODEL_DECLINE_RISK,refresh_now,high,0.6769149906824015,1980.0,16.983158154447764,153,0.5730994152046783
